wave,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full
2022,14.73180128983843,0.0,0.0,-0.6168149947933788,1.0,,4.0943445622221,11.0,0.0,True,True
2022,14.810103653221754,0.0,0.0,0.8116200598376241,1.0,,3.2188758248682006,26.0,0.0,True,True
2022,14.608741197081201,1.0,1.0,0.8116200598376241,1.0,,5.247024072160486,35.0,0.0,True,True
2022,14.061547929144336,0.0,0.0,-0.6168149947933788,0.0,,3.6375861597263857,19.0,0.0,True,True
2022,13.619682817297027,0.0,0.0,-0.6168149947933788,1.0,,4.174387269895637,18.0,0.0,True,True
2022,13.304684934198283,0.0,0.0,-0.6168149947933788,0.0,,1.6094379124341003,15.0,0.0,True,True
2022,14.705867907811925,0.0,0.0,-0.6168149947933788,0.0,,4.382026634673881,7.0,0.0,True,True
2022,14.823051290206346,0.0,0.0,2.240055114468627,1.0,,5.857933154483459,16.0,0.0,True,True
2022,13.479038321343062,0.0,0.0,-0.6168149947933788,1.0,,1.9459101490553132,15.0,0.0,True,True
2022,15.32963829059405,0.0,0.0,-0.6168149947933788,1.0,,3.091042453358316,59.0,0.0,True,True
2022,14.439664867037267,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,28.0,0.0,True,True
2022,12.206072645530174,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,9.0,0.0,True,True
2022,13.815510557964274,0.0,0.0,-0.6168149947933788,0.0,,2.995732273553991,22.0,0.0,True,True
2022,17.098924903970047,0.25,0.0625,-0.6168149947933788,1.0,,2.70805020110221,20.0,0.0,True,True
2022,14.326336181730264,0.0,0.0,-0.6168149947933788,1.0,,4.499809670330265,22.0,0.0,True,True
2022,13.41004544985611,0.0,0.0,1.2877650780479581,0.0,,2.70805020110221,14.0,0.0,True,True
2022,14.334304351379442,0.0,0.0,-0.6168149947933788,1.0,,2.302585092994046,17.0,0.0,True,True
2022,15.01948336229021,0.0,0.0,-0.6168149947933788,0.0,,1.0986122886681098,21.0,0.0,True,True
2022,13.41004544985611,0.0,0.0,-0.6168149947933788,1.0,,4.0943445622221,32.0,0.0,True,True
2022,14.811720913014303,0.0,0.0,-0.6168149947933788,1.0,,3.2188758248682006,19.0,0.0,True,True
2022,13.744474784847522,0.0,0.0,-0.6168149947933788,0.0,,1.9459101490553132,24.0,0.0,True,True
2022,13.815510557964274,0.2,0.04000000000000001,2.240055114468627,1.0,,3.4011973816621555,41.0,0.0,True,True
2022,15.060881190986139,0.0,0.0,-0.6168149947933788,1.0,,2.8903717578961645,20.0,0.0,True,True
2022,13.345652372686507,0.0,0.0,0.8116200598376241,1.0,,5.616771097666572,32.0,0.0,True,True
2022,16.835303402661026,0.0,0.0,2.240055114468627,1.0,,4.844187086458591,10.0,0.0,True,True
2022,13.592367006650065,0.0,0.0,-0.6168149947933788,1.0,,1.791759469228055,22.0,0.0,True,True
2022,16.34123920227253,0.0,0.0,1.2877650780479581,1.0,,5.991464547107982,33.0,0.0,True,True
2022,13.304684934198283,0.0,0.0,-0.6168149947933788,0.0,,1.6094379124341003,32.0,0.0,True,True
2022,13.871846782046987,0.0,0.0,1.2877650780479581,1.0,,2.70805020110221,9.0,0.0,True,True
2022,,0.75,0.5625,1.2877650780479581,1.0,,,18.0,0.0,False,False
2022,15.959871645743426,0.0,0.0,2.240055114468627,1.0,,3.713572066704308,17.0,0.0,True,True
2022,15.233303586143535,0.0,0.0,3.1923451508892953,1.0,,3.912023005428146,30.0,0.0,True,True
2022,14.785379970739658,0.0,0.0,-0.6168149947933788,0.0,,3.6888794541139363,20.0,0.0,True,True
2022,13.514841289985682,0.0,0.0,0.8116200598376241,1.0,,5.225746673713202,14.0,0.0,True,True
2022,14.326975977017604,0.0,0.0,0.8116200598376241,0.0,,3.4011973816621555,42.0,0.0,True,True
2022,14.788890256822556,0.0,0.0,0.8116200598376241,1.0,,4.564348191467836,55.0,0.0,True,True
2022,15.201804919084164,0.0,0.0,-0.6168149947933788,1.0,,3.8066624897703196,22.0,0.0,True,True
2022,15.389857150587105,0.0,0.0,0.8116200598376241,0.0,,4.976733742420574,20.0,0.0,True,True
2022,12.623372211285341,0.0,0.0,-0.6168149947933788,0.0,,3.332204510175204,22.0,0.0,True,True
2022,13.41004544985611,0.0,0.0,-0.6168149947933788,1.0,,3.7376696182833684,22.0,0.0,True,True
2022,14.739769459487606,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,20.0,0.0,True,True
2022,14.398557877502496,0.0,0.0,0.8116200598376241,1.0,,6.152732694704104,35.0,0.0,True,True
2022,16.9803191615622,0.0,0.0,0.8116200598376241,0.0,,2.9444389791664403,15.0,0.0,True,True
2022,14.390874702867835,,,-0.6168149947933788,1.0,,3.8066624897703196,21.0,0.0,False,False
2022,13.723395269056468,0.0,0.0,0.8116200598376241,1.0,,2.4849066497880004,52.0,0.0,True,True
2022,14.614018254182046,0.0,0.0,-0.6168149947933788,1.0,,2.8903717578961645,18.0,0.0,True,True
2022,14.038654109278484,0.0,0.0,-0.6168149947933788,1.0,,3.4657359027997265,38.0,0.0,True,True
2022,14.103192630416055,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,17.0,0.0,True,True
2022,14.22097566607244,0.0,0.0,0.8116200598376241,1.0,,2.995732273553991,42.0,0.0,True,True
2022,15.96597993622143,0.0,0.0,-0.6168149947933788,0.0,,3.8066624897703196,26.0,0.0,True,True
2022,12.524526376648708,0.0,0.0,0.8116200598376241,1.0,,2.995732273553991,22.0,1.0,True,True
2022,13.31066700587583,0.0,0.0,-0.6168149947933788,0.0,,5.521460917862246,37.0,0.0,True,True
2022,15.404924766034881,0.0,0.0,-0.6168149947933788,1.0,,4.04305126783455,24.0,0.0,True,True
2022,15.156684483803696,0.0,0.0,0.8116200598376241,1.0,,5.135798437050262,24.0,0.0,True,True
2022,14.888343393644897,0.0,0.0,-0.6168149947933788,1.0,,1.6094379124341003,57.0,0.0,True,True
2022,14.859032880314423,0.0,0.0,-0.6168149947933788,0.0,,5.521460917862246,7.0,0.0,True,True
2022,12.388394202324129,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,26.0,0.0,True,True
2022,16.183415679139696,0.0,0.0,1.2877650780479581,1.0,,5.0106352940962555,20.0,0.0,True,True
2022,13.553146293496782,0.0,0.0,-0.6168149947933788,0.0,,3.258096538021482,12.0,0.0,True,True
2022,14.675711823187386,0.6,0.36,2.240055114468627,1.0,,6.309918278226516,26.0,0.0,True,True
2022,14.038654109278484,0.0,0.0,0.8116200598376241,0.0,,4.382026634673881,22.0,0.0,True,True
2022,13.815510557964274,0.2,0.04000000000000001,0.8116200598376241,1.0,,5.298317366548036,12.0,0.0,True,True
2022,13.997832114758229,0.0,0.0,-0.6168149947933788,1.0,,2.70805020110221,51.0,0.0,True,True
2022,16.618943443129364,0.0,0.0,0.8116200598376241,1.0,,4.007333185232471,15.0,0.0,True,True
2022,13.436856707306767,0.0,0.0,-0.6168149947933788,0.0,,3.828641396489095,47.0,0.0,True,True
2022,13.345506928718539,1.0,1.0,-0.6168149947933788,1.0,,2.772588722239781,23.0,0.0,True,True
2022,12.89921982609012,0.0,0.0,-0.6168149947933788,0.0,,1.6094379124341003,27.0,0.0,True,True
2022,14.444119217386648,0.0,0.0,1.2877650780479581,1.0,,2.772588722239781,13.0,0.0,True,True
2022,16.81343875205232,0.25,0.0625,2.240055114468627,1.0,,4.787491742782046,17.0,0.0,True,True
2022,16.62146095749161,0.0,0.0,0.8116200598376241,1.0,,5.3706380281276624,38.0,0.0,True,True
2022,16.16938894534587,0.0,0.0,0.8116200598376241,1.0,,5.247024072160486,34.0,0.0,True,True
2022,13.601474344829496,0.0,0.0,-0.6168149947933788,0.0,,3.8501476017100584,13.0,0.0,True,True
2022,15.511959847388004,0.0,0.0,1.2877650780479581,1.0,,4.007333185232471,53.0,0.0,True,True
2022,13.949041950588796,0.0,0.0,1.2877650780479581,1.0,,3.5553480614894135,17.0,0.0,True,True
2022,15.362733174408087,0.0,0.0,-0.6168149947933788,1.0,,2.8903717578961645,27.0,0.0,True,True
2022,13.795707930668094,0.0,0.0,-0.6168149947933788,1.0,,4.624972813284271,41.0,0.0,True,True
2022,13.479038321343062,0.0,0.0,-0.6168149947933788,0.0,,4.248495242049359,22.0,0.0,True,True
2022,15.24262691360442,,,1.2877650780479581,1.0,,4.0943445622221,78.0,0.0,False,False
2022,12.089538829274222,0.0,0.0,-0.6168149947933788,1.0,,2.302585092994046,52.0,0.0,True,True
2022,14.441551821881403,0.0,0.0,-0.6168149947933788,1.0,,3.9512437185814275,28.0,0.0,True,True
2022,16.661146422019048,0.0,0.0,-0.6168149947933788,0.0,,3.4657359027997265,33.0,0.0,True,True
2022,17.347268597596212,0.0,0.0,2.240055114468627,1.0,,4.0943445622221,10.0,0.0,True,True
2022,15.201804919084164,0.9,0.81,-0.6168149947933788,1.0,,5.0106352940962555,33.0,0.0,True,True
2022,14.390874702867835,0.6,0.36,-0.6168149947933788,1.0,,6.1092475827643655,18.0,0.0,True,True
2022,13.532665254313107,0.0,0.0,-0.6168149947933788,0.0,,5.393627546352362,62.0,0.0,True,True
2022,15.379486096321617,0.0,0.0,-0.6168149947933788,1.0,,6.1092475827643655,26.0,0.0,True,True
2022,14.76608676780498,0.0,0.0,-0.6168149947933788,0.0,,5.0106352940962555,20.0,0.0,True,True
2022,13.661359878137016,0.0,0.0,-0.6168149947933788,1.0,,3.5553480614894135,16.0,0.0,True,True
2022,14.788959703678378,0.0,0.0,0.8116200598376241,1.0,,3.5263605246161616,34.0,0.0,True,True
2022,15.551700176037519,0.0,0.0,-0.6168149947933788,0.0,,4.30406509320417,23.0,0.0,True,True
2022,15.033044834575898,0.0,0.0,-0.6168149947933788,1.0,,5.049856007249537,13.0,0.0,True,True
2022,16.198138358631855,0.4,0.16000000000000003,-0.6168149947933788,1.0,,2.4849066497880004,17.0,0.0,True,True
2022,15.579099150225632,0.4,0.16000000000000003,2.240055114468627,1.0,,4.787491742782046,30.0,0.0,True,True
2022,13.1869018985419,1.0,1.0,3.1923451508892953,1.0,,2.70805020110221,22.0,0.0,True,True
2022,13.987360814890934,0.0,0.0,-0.6168149947933788,0.0,,2.0794415416798357,18.0,0.0,True,True
2022,13.710150042306449,0.0,0.0,-0.6168149947933788,0.0,,2.302585092994046,68.0,0.0,True,True
2022,13.122363377404328,0.0,0.0,-0.6168149947933788,0.0,,1.791759469228055,22.0,0.0,True,True
2022,14.233554448279298,0.0,0.0,-0.6168149947933788,1.0,,4.3694478524670215,22.0,0.0,True,True
2022,14.731747955082824,0.0,0.0,2.240055114468627,1.0,,5.0106352940962555,16.0,0.0,True,True
2022,15.344444175817834,0.0,0.0,-0.6168149947933788,1.0,,2.833213344056216,5.0,0.0,True,True
2022,14.62817260702536,0.0,0.0,0.8116200598376241,1.0,,5.521460917862246,39.0,0.0,True,True
2022,14.642189131148742,0.3,0.09,-0.6168149947933788,1.0,,4.941642422609304,13.0,0.0,True,True
2022,15.988522129902426,0.0,0.0,-0.6168149947933788,1.0,,3.4011973816621555,17.0,0.0,True,True
2022,15.898445988898366,0.0,0.0,0.8116200598376241,1.0,,5.521460917862246,17.0,0.0,True,True
2022,15.30943558327653,0.0,0.0,-0.6168149947933788,1.0,,4.007333185232471,21.0,0.0,True,True
2022,14.369898418355394,0.0,0.0,-0.6168149947933788,0.0,,2.772588722239781,17.0,0.0,True,True
2022,13.933293593620657,0.0,0.0,-0.6168149947933788,1.0,,4.382026634673881,28.0,0.0,True,True
2022,13.265019677805851,0.2,0.04000000000000001,2.240055114468627,0.0,,4.0943445622221,61.0,0.0,True,True
2022,17.273592241827142,0.0,0.0,-0.6168149947933788,1.0,,3.912023005428146,14.0,0.0,True,True
2022,14.326336181730264,0.0,0.0,0.8116200598376241,1.0,,2.4849066497880004,50.0,0.0,True,True
2022,16.159737234052386,0.0,0.0,0.8116200598376241,1.0,,3.970291913552122,16.0,0.0,True,True
2022,12.953287047360394,0.0,0.0,-0.6168149947933788,0.0,,3.8066624897703196,14.0,0.0,True,True
2022,13.938170570700162,0.0,0.0,-0.6168149947933788,1.0,,3.912023005428146,40.0,0.0,True,True
2022,15.179826012365389,0.0,0.0,-0.6168149947933788,1.0,,3.828641396489095,32.0,0.0,True,True
2022,12.961095229808206,0.0,0.0,0.8116200598376241,1.0,,5.641907070938114,23.0,0.0,True,True
2022,14.133964289082808,0.0,0.0,-0.6168149947933788,0.0,,3.6888794541139363,27.0,0.0,True,True
2022,13.745984495315664,0.0,0.0,-0.6168149947933788,1.0,,5.5909869805108565,18.0,0.0,True,True
2022,14.326336181730264,0.0,0.0,-0.6168149947933788,1.0,,2.4849066497880004,17.0,0.0,True,True
2022,13.527828485512494,0.0,0.0,0.8116200598376241,1.0,,3.1780538303479458,35.0,0.0,True,True
2022,14.357107840397019,0.0,0.0,0.8116200598376241,1.0,,3.4657359027997265,16.0,0.0,True,True
2022,13.815510557964274,0.4,0.16000000000000003,-0.6168149947933788,1.0,,3.2188758248682006,18.0,0.0,True,True
2022,14.125665486268113,0.0,0.0,-0.6168149947933788,0.0,,3.091042453358316,22.0,0.0,True,True
2022,14.802418857052382,0.0,0.0,0.8116200598376241,1.0,,4.406719247264253,16.0,0.0,True,True
2022,14.169682371684887,0.0,0.0,2.240055114468627,0.0,,2.995732273553991,36.0,0.0,True,True
2022,16.153813733560398,0.0,0.0,0.8116200598376241,1.0,,4.007333185232471,15.0,0.0,True,True
2022,14.73180128983843,0.0,0.0,-0.6168149947933788,1.0,,3.4657359027997265,18.0,0.0,True,True
2022,13.652991628466498,0.7,0.48999999999999994,-0.6168149947933788,0.0,,5.298317366548036,36.0,0.0,True,True
2022,13.592367006650065,0.0,0.0,-0.6168149947933788,1.0,,2.3978952727983707,13.0,0.0,True,True
2022,16.20440838395306,0.0,0.0,-0.6168149947933788,1.0,,3.2188758248682006,22.0,0.0,True,True
2022,16.579528278888375,0.0,0.0,-0.6168149947933788,1.0,,3.4011973816621555,24.0,0.0,True,True
2022,13.750972036826703,0.0,0.0,-0.6168149947933788,0.0,,3.4657359027997265,18.0,0.0,True,True
2022,13.247526520358335,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,50.0,0.0,True,True
2022,14.103192630416055,0.0,0.0,-0.6168149947933788,1.0,,2.70805020110221,21.0,0.0,True,True
2022,11.709040343896518,0.0,0.0,-0.6168149947933788,1.0,,1.791759469228055,5.0,0.0,True,True
2022,15.157069025242773,0.0,0.0,0.8116200598376241,0.0,,2.772588722239781,8.0,0.0,True,True
2022,15.781623414337107,0.0,0.0,-0.6168149947933788,1.0,,5.3471075307174685,33.0,0.0,True,True
2022,16.00809475574399,0.0,0.0,0.8116200598376241,1.0,,6.173786103901937,44.0,0.0,True,True
2022,14.29093425467935,0.0,0.0,2.240055114468627,1.0,,3.1354942159291497,37.0,0.0,True,True
2022,14.690979295318174,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,20.0,0.0,True,True
2022,14.886702708199143,0.45,0.2025,2.240055114468627,1.0,,7.4673710669175595,42.0,0.0,True,True
2022,15.511959847388004,0.2,0.04000000000000001,-0.6168149947933788,0.0,,3.091042453358316,14.0,0.0,True,True
2022,15.201804919084164,0.0,0.0,0.8116200598376241,1.0,,2.70805020110221,21.0,0.0,True,True
2022,12.33528437701018,0.0,0.0,0.8116200598376241,0.0,,4.060443010546419,41.0,0.0,True,True
2022,16.118727030543642,0.0,0.0,-0.6168149947933788,1.0,,4.553876891600541,48.0,0.0,True,True
2022,16.017036980194348,0.0,0.0,-0.6168149947933788,1.0,,5.521460917862246,38.0,0.0,True,True
2022,15.476241764785925,0.0,0.0,-0.6168149947933788,1.0,,4.04305126783455,38.0,0.0,True,True
2022,14.662808418351478,0.0,0.0,3.1923451508892953,1.0,,2.70805020110221,16.0,0.0,True,True
2022,17.011965473683112,0.3,0.09,0.8116200598376241,1.0,,5.857933154483459,17.0,0.0,True,True
2022,12.206072645530174,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,26.0,0.0,True,True
2022,15.08483280454236,0.0,0.0,2.240055114468627,1.0,,3.2188758248682006,14.0,0.0,True,True
2022,16.067328533904668,0.0,0.0,-0.6168149947933788,0.0,,3.6888794541139363,40.0,0.0,True,True
2022,14.29875427414419,0.0,0.0,-0.6168149947933788,1.0,,2.0794415416798357,7.0,0.0,True,True
2022,13.815510557964274,0.0,0.0,-0.6168149947933788,0.0,,1.9459101490553132,23.0,0.0,True,True
2022,15.01948336229021,0.2,0.04000000000000001,0.8116200598376241,0.0,,5.19295685089021,38.0,0.0,True,True
2022,15.542731506054757,0.0,0.0,-0.6168149947933788,1.0,,2.772588722239781,20.0,0.0,True,True
2022,13.548447772715228,0.0,0.0,-0.6168149947933788,0.0,,3.4657359027997265,37.0,0.0,True,True
2022,15.60727002719233,0.0,0.0,2.240055114468627,1.0,,5.438079308923196,12.0,0.0,True,True
2022,13.227723893062155,1.0,1.0,0.8116200598376241,1.0,,2.8903717578961645,17.0,0.0,True,True
2022,15.01948336229021,0.0,0.0,0.8116200598376241,1.0,,3.4011973816621555,32.0,0.0,True,True
2022,13.592367006650065,0.0,0.0,0.8116200598376241,0.0,,2.70805020110221,17.0,0.0,True,True
2022,14.326336181730264,0.0,0.0,-0.6168149947933788,1.0,,3.7376696182833684,22.0,0.0,True,True
2022,14.978661367769956,0.0,0.0,1.2877650780479581,1.0,,5.521460917862246,47.0,0.0,True,True
2022,12.979262533763656,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,22.0,0.0,True,True
2022,14.878198560953729,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,21.0,0.0,True,True
2022,15.096444403426338,0.0,0.0,-0.6168149947933788,1.0,,3.2188758248682006,2.0,0.0,True,True
2022,11.84939770159144,0.0,0.0,-0.6168149947933788,0.0,,1.6094379124341003,14.0,0.0,True,True
2022,13.16158409055761,0.0,0.0,-0.6168149947933788,0.0,,1.6094379124341003,4.0,0.0,True,True
2022,12.89921982609012,0.0,0.0,-0.6168149947933788,0.0,,4.8283137373023015,62.0,0.0,True,True
2022,12.206072645530174,0.5,0.25,-0.6168149947933788,1.0,,3.5553480614894135,23.0,0.0,True,True
2022,12.275065517017126,0.0,0.0,-0.6168149947933788,0.0,,2.6390573296152584,27.0,0.0,True,True
2022,14.508657738524219,0.0,0.0,5.096925223730633,1.0,,3.2188758248682006,35.0,0.0,True,True
2022,14.508657738524219,0.0,0.0,-0.6168149947933788,1.0,,4.605170185988092,30.0,0.0,True,True
2022,12.480509491231935,0.0,0.0,2.240055114468627,1.0,,2.9444389791664403,22.0,0.0,True,True
2022,14.990364287354442,0.5,0.25,-0.6168149947933788,1.0,,4.31748811353631,30.0,0.0,True,True
2022,14.403297222866392,0.0,0.0,-0.6168149947933788,1.0,,3.4011973816621555,12.0,0.0,True,True
2022,14.553109501095053,0.8,0.6400000000000001,-0.6168149947933788,0.0,,5.393627546352362,23.0,0.0,True,True
2022,15.216730569300841,0.0,0.0,-0.6168149947933788,1.0,,4.890349128221754,28.0,0.0,True,True
2022,14.118460102546843,0.0,0.0,-0.6168149947933788,0.0,,3.258096538021482,25.0,0.0,True,True
2022,15.07397154757428,0.0,0.0,-0.6168149947933788,0.0,,5.521460917862246,37.0,0.0,True,True
2022,16.11809565095832,0.0,0.0,1.2877650780479581,1.0,,2.995732273553991,20.0,0.0,True,True
2022,13.687677186454389,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,42.0,0.0,True,True
2022,17.11754346656763,0.0,0.0,2.240055114468627,1.0,,5.768320995793772,17.0,0.0,True,True
2022,13.933293593620657,0.0,0.0,-0.6168149947933788,0.0,,3.6888794541139363,11.0,0.0,True,True
2022,13.933293593620657,0.0,0.0,-0.6168149947933788,0.0,,2.995732273553991,37.0,0.0,True,True
2022,14.403297222866392,0.0,0.0,-0.6168149947933788,0.0,,3.912023005428146,14.0,0.0,True,True
2022,15.270797790571116,0.0,0.0,-0.6168149947933788,1.0,,3.5553480614894135,24.0,0.0,True,True
2022,13.633189001170319,0.0,0.0,-0.6168149947933788,0.0,,4.0943445622221,22.0,0.0,True,True
2022,13.122363377404328,0.0,0.0,-0.6168149947933788,1.0,,2.995732273553991,17.0,0.0,True,True
2022,15.82492712684624,0.0,0.0,-0.6168149947933788,0.0,,2.6390573296152584,48.0,0.0,True,True
2022,13.49293026874875,0.0,0.0,-0.6168149947933788,1.0,,2.1972245773362196,97.0,0.0,True,True
2022,15.01948336229021,0.0,0.0,-0.6168149947933788,1.0,,2.8903717578961645,19.0,0.0,True,True
2022,14.096548087697386,1.0,1.0,1.2877650780479581,1.0,,5.017279836814924,42.0,0.0,True,True
2022,15.424948470398375,0.3,0.09,2.240055114468627,1.0,,4.605170185988092,23.0,0.0,True,True
2022,14.894211642013328,0.0,0.0,-0.6168149947933788,0.0,,5.3471075307174685,14.0,0.0,True,True
2022,15.01948336229021,0.0,0.0,-0.6168149947933788,1.0,,2.70805020110221,21.0,0.0,True,True
2022,13.54980739223127,1.0,1.0,-0.6168149947933788,0.0,,3.4011973816621555,22.0,0.0,True,True
2022,14.662579820796475,0.0,0.0,-0.6168149947933788,0.0,,5.393627546352362,27.0,0.0,True,True
2022,13.41004544985611,0.6,0.36,-0.6168149947933788,1.0,,2.70805020110221,16.0,0.0,True,True
2022,15.863774666697822,0.0,0.0,-0.6168149947933788,0.0,,5.1647859739235145,19.0,0.0,True,True
2022,12.652359748158593,0.0,0.0,-0.6168149947933788,0.0,,2.0794415416798357,3.0,0.0,True,True
2022,14.160351044256004,0.0,0.0,-0.6168149947933788,1.0,,3.5263605246161616,7.0,0.0,True,True
2022,,0.7,0.48999999999999994,-0.6168149947933788,1.0,,,6.0,0.0,False,False
2022,16.366828973271527,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,10.0,0.0,True,True
2022,13.815510557964274,0.0,0.0,-0.6168149947933788,1.0,,2.70805020110221,10.0,0.0,True,True
2022,14.709328433986371,0.0,0.0,0.8116200598376241,1.0,,4.143134726391533,23.0,0.0,True,True
2022,12.429216196844383,0.0,0.0,-0.6168149947933788,0.0,,3.6888794541139363,14.0,0.0,True,True
2022,14.038654109278484,0.0,0.0,-0.6168149947933788,1.0,,4.787491742782046,22.0,0.0,True,True
2022,14.27226896045999,0.0,0.0,-0.6168149947933788,0.0,,4.553876891600541,19.0,0.0,True,True
2022,14.467835744003965,0.0,0.0,-0.6168149947933788,1.0,,3.871201010907891,17.0,0.0,True,True
2022,14.845129975145433,0.0,0.0,-0.6168149947933788,0.0,,5.857933154483459,37.0,0.0,True,True
2022,16.217940985928035,0.0,0.0,-0.6168149947933788,0.0,,2.4849066497880004,45.0,0.0,True,True
2022,17.277332561442865,0.0,0.0,1.2877650780479581,0.0,,3.9512437185814275,19.0,0.0,True,True
2022,14.0623706358958,0.5,0.25,3.1923451508892953,1.0,,4.787491742782046,22.0,0.0,True,True
2022,15.612257568703368,0.0,0.0,1.2877650780479581,1.0,,2.302585092994046,29.0,0.0,True,True
2022,14.796179136303811,0.0,0.0,-0.6168149947933788,0.0,,5.135798437050262,43.0,0.0,True,True
2022,15.221074491166389,0.0,0.0,0.8116200598376241,1.0,,6.551080335043404,17.0,0.0,True,True
2022,15.01948336229021,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,13.0,0.0,True,True
2022,14.286513687543094,0.0,0.0,-0.6168149947933788,0.0,,3.5553480614894135,6.0,0.0,True,True
2022,17.391061326771208,0.0,0.0,-0.6168149947933788,1.0,,2.6390573296152584,63.0,0.0,True,True
2022,13.880049079101845,0.0,0.0,-0.6168149947933788,0.0,,3.4011973816621555,17.0,0.0,True,True
2022,14.428197051352559,0.0,0.0,-0.6168149947933788,0.0,,4.219507705176107,29.0,0.0,True,True
2022,14.898122505285942,0.0,0.0,-0.6168149947933788,1.0,,5.3471075307174685,50.0,0.0,True,True
2022,16.754790051013487,0.0,0.0,0.8116200598376241,0.0,,3.8066624897703196,17.0,0.0,True,True
2022,15.769788956690103,0.4,0.16000000000000003,2.240055114468627,1.0,,2.833213344056216,22.0,0.0,True,True
2022,14.326336181730264,0.0,0.0,0.8116200598376241,1.0,,3.4011973816621555,33.0,0.0,True,True
2022,12.89921982609012,0.0,0.0,-0.6168149947933788,0.0,,3.2188758248682006,6.0,0.0,True,True
2022,16.238950885651672,0.0,0.0,0.8116200598376241,1.0,,5.272999558563747,19.0,0.0,True,True
2022,16.11809565095832,0.0,0.0,-0.6168149947933788,1.0,,2.9444389791664403,17.0,0.0,True,True
2022,14.144014624936311,0.0,0.0,-0.6168149947933788,1.0,,5.662960480135946,22.0,0.0,True,True
2022,13.592367006650065,0.0,0.0,-0.6168149947933788,0.0,,3.912023005428146,37.0,0.0,True,True
2022,14.856964432792434,0.0,0.0,0.8116200598376241,1.0,,4.787491742782046,18.0,0.0,True,True
2022,15.648092021712584,0.0,0.0,-0.6168149947933788,1.0,,3.4657359027997265,25.0,0.0,True,True
2022,13.905661654958571,0.7,0.48999999999999994,-0.6168149947933788,1.0,,5.579729825986222,19.0,0.0,True,True
2022,14.859197232356868,0.0,0.0,-0.6168149947933788,0.0,,2.70805020110221,17.0,0.0,True,True
2022,14.22097566607244,0.2,0.04000000000000001,2.240055114468627,1.0,,3.4011973816621555,25.0,0.0,True,True
2022,13.538299785379788,0.0,0.0,0.8116200598376241,1.0,,2.9444389791664403,10.0,0.0,True,True
2022,14.172185501903007,0.0,0.0,2.240055114468627,1.0,,5.857933154483459,30.0,0.0,True,True
2022,12.206072645530174,0.0,0.0,-0.6168149947933788,1.0,,3.4011973816621555,62.0,0.0,True,True
2022,12.07932093989103,0.0,0.0,-0.6168149947933788,1.0,,3.044522437723423,50.0,0.0,True,True
2022,14.22097566607244,0.0,0.0,-0.6168149947933788,1.0,,5.19295685089021,26.0,0.0,True,True
2022,14.212241986103685,0.5,0.25,-0.6168149947933788,1.0,,3.1354942159291497,42.0,0.0,True,True
2022,13.997832114758229,0.0,0.0,-0.6168149947933788,0.0,,1.791759469228055,57.0,0.0,True,True
2022,13.235692062711331,1.0,1.0,-0.6168149947933788,1.0,,2.70805020110221,11.0,0.0,True,True
2022,14.03173366643391,0.0,0.0,-0.6168149947933788,1.0,,4.976733742420574,20.0,0.0,True,True
2022,14.55995103291177,0.5,0.25,-0.6168149947933788,1.0,,2.9444389791664403,14.0,0.0,True,True
2022,13.255894770028851,0.0,0.0,-0.6168149947933788,1.0,,2.6390573296152584,23.0,0.0,True,True
2022,14.527006877192417,0.0,0.0,-0.6168149947933788,1.0,,5.598421958998375,18.0,0.0,True,True
2022,16.454567887579532,0.0,0.0,-0.6168149947933788,0.0,,3.912023005428146,42.0,0.0,True,True
2022,14.06682498624518,0.0,0.0,-0.6168149947933788,1.0,,2.6390573296152584,10.0,0.0,True,True
2022,14.870418726585136,0.25,0.0625,0.8116200598376241,1.0,,4.653960350157523,39.0,0.0,True,True
2022,14.76459111266142,0.0,0.0,-0.6168149947933788,0.0,,1.791759469228055,10.0,0.0,True,True
2022,13.69772752230789,0.4,0.16000000000000003,-0.6168149947933788,0.0,,3.8066624897703196,41.0,0.0,True,True
2022,,,,0.8116200598376241,0.0,,,22.0,0.0,False,False
2022,15.04149094752752,0.3,0.09,0.8116200598376241,0.0,,6.659293919683638,7.0,0.0,True,True
2022,13.370642901990081,0.0,0.0,-0.6168149947933788,0.0,,3.091042453358316,19.0,0.0,True,True
2022,12.956378239930068,0.0,0.0,-0.6168149947933788,1.0,,2.833213344056216,24.0,0.0,True,True
2022,14.929735006826164,0.0,0.0,-0.6168149947933788,1.0,,5.0106352940962555,29.0,0.0,True,True
