study_id,wos_id,authors,year,title,journal,doi,screen_l1,screen_l1_reason
S1866,001225275600001,"Zhang, Jintao; Chen, Stephen; Tan, Hao",2024,The Internationalization-Environmental Performance Relationship: Does it Differ between MNEs in Advanced and Less Advanced Economies?,BUSINESS STRATEGY AND THE ENVIRONMENT,,Y,ip_perf_match
S1867,001225228200001,"Shao, Yanmin; Li, Junlong; Zhang, Xueli",2024,Outward foreign direct investment and green technology innovation: A company and host country perspective,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,,Y,ip_firm_match
S1869,001227359400001,"Melgarejo, Mauricio",2024,Earnings quality of multinational corporations: Evidence from Latin America before and after IFRS implementation,JOURNAL OF CORPORATE ACCOUNTING AND FINANCE,,Y,ip_perf_match
S1873,001235478300001,"Arbelo, Antonio; Arbelo-Perez, Marta; Perez-Gomez, Pilar",2024,Internationalization and individual firm performance: a resource-based view,EURASIAN BUSINESS REVIEW,,Y,ip_perf_match
S1879,001254542600001,"Stocker, Miklos; Erdelyi, Adam",2024,The Influence of Perceived Macro Environment on the Competitiveness of Internationalized Medium-Sized and Large Enterprises,ADMINISTRATIVE SCIENCES,,Y,ip_perf_match
S1888,001261932500001,"Carchano, Marcos; Carrasco, Inmaculada; Gonzalez, Angela; Saez-Martinez, Francisco J.",2024,Analysis the nexus between internationalization and financial performance in wine industry: The effect of proactive environmental strategy and eco-innovation,CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT,,Y,ip_perf_match
S1890,001262089600001,"Wang, Shanshan; Chen, Fenglan; Yang, Xiaoyan",2024,"Environmental, social and governance performance: Can and how it improve internationalization of Chinese A-share listed enterprises",HELIYON,,Y,ip_perf_match
S1893,001267253000011,"Bani-Khalid, Tareq; Alshirah, Malek; Al-Adamat, Abdullah; Alserhan, Hayel; Al Shbail, Mohannad",2024,"Do Board Internationalization, Political Relations and Gender Diversity Determine the Corporate Environmental Reporting Practices in Jordan: A Random-Effect Test",MONTENEGRIN JOURNAL OF ECONOMICS,,Y,ip_firm_match
S1895,001269435700001,"Navaia, Eurico; Moreira, Antonio; Ribau, Claudia",2024,The mediating roles of cost leadership and cost focus strategies on innovation capabilities and export performance. Results from an emerging country,COGENT BUSINESS & MANAGEMENT,,Y,ip_perf_match
S1896,001270483500001,"Klishevich, Daria; Panibratov, Andrei",2024,The omnipresence of the state and its effect on the internationalization of companies: The Russian variety of state capitalism,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_firm_match
S1899,001271848000001,"Lages, Luis Filipe; Silva, Graca Miranda; Canhoto, Ana Isabel; Martinez, Luis F.; Jahanmir, Sara",2024,"Balancing people, planet and profit: export strategies for sustainable value creation",SUSTAINABILITY ACCOUNTING MANAGEMENT AND POLICY JOURNAL,,Y,ip_perf_match
S1902,001290485700001,"Purkayastha, Anish; Karna, Amit; Sharma, Sunil; Bhadra, Dhiman",2024,Role of resource investment management and strategic resource deployment capabilities in internationalization-performance relationship,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_perf_match
S1907,001294127500001,"Jung, Yonggeun; Hur, Jung",2024,"Investing Abroad, Transforming at Home: An Empirical Study of Outward Foreign Direct Investment and Korean Manufacturing's Servicification* *",EAST ASIAN ECONOMIC REVIEW,,Y,ip_firm_match
S1908,001294865900001,"Wang, Linjiang; Zhang, Guiling; Lou, Xu; Guo, Fei",2024,Does corporate internationalization affect analysts' ' earnings forecast bias? Evidence from China,RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE,,Y,ip_perf_match
S1912,001247516600026,"Andreu, Rosario; Rienda, Laura; Ruiz-Fernandez, Lorena",2024,THE MODERATING EFFECT OF WOMEN MANAGERS IN THE INTERNATIONALISATION AND INTELLECTUAL CAPITAL-PERFORMANCE RELATIONSHIP,TRANSFORMATIONS IN BUSINESS & ECONOMICS,,Y,ip_perf_match
S1916,001303672500007,"Srividhya, M.; Vidya, C. T.",2024,Internationalization at Inception: Insights from the Indian Textile Industry's Born Globals,JOURNAL OF ECONOMIC INTEGRATION,,Y,ip_firm_match
S1920,001309058100001,"Kuzey, Cemil; Gerged, Ali Meftah; Uyar, Ali; Karaman, Abdullah S.",2024,Rethinking board structures in the age of multinational corporations: A global investigation,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_firm_match
S1927,001314456900001,"Chung, Henry F. L.; Ho, Mia Hsiao-Wen",2024,"The effect of standardized advertising, managerial ties and born global orientation on export performance",JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,,Y,ip_perf_match
S1929,001315472900001,"Hosseini, Mojtaba; Brege, Staffan; Nord, Tomas",2024,"When market leads innovation: The interplay of internationalisation, innovation and productivity among Swedish wood manufacturing SMEs",WORLD ECONOMY,,Y,ip_perf_match
S1931,001326058400001,"Khasanov, Shokhrukh; Hiwatari, Masato",2024,Firm productivity and manufacturing exports in transition economies: An institutional and trade geography perspective,INTERNATIONAL ECONOMICS AND ECONOMIC POLICY,,Y,ip_perf_match
S1933,001329200700008,"Soesetio, Yuli; Siswanto, Ely; Subagyo, Muhammad; Fuad, Muhammad; Rudiningtyas, Dyah Arini; Astutik, Siti",2024,The role of internationalisation in moderating the impact of ESG disclosure on financial performance,ECONOMICS AND BUSINESS REVIEW,,Y,ip_perf_match
S1934,001339426600001,"Wu, Chen-Hui; Nguyen, Thi-Kim-Tuyen",2024,ESG and firm performance: The effects of foreigners on board and export orientation,BUSINESS STRATEGY AND DEVELOPMENT,,Y,ip_perf_match
S1957,001371036600001,"Amornkitvikai, Yot; Charoenrat, Teerawat",2024,"The impact of female chief executive officers, ownership, and globalization on ASEAN manufacturers' technical efficiency performance",RESEARCH IN GLOBALIZATION,,Y,ip_perf_match
S1967,001384619700010,"Bigos, Krystian; Michalik, Adam",2024,Intellectual capital and new ventures early internationalization: Firm-level analysis of Austrian SMEs,ENTREPRENEURIAL BUSINESS AND ECONOMICS REVIEW,,Y,ip_firm_match
S1980,001409157400006,"Wang, Junlin; Kim, Minho; Zhang, Chenyu",2024,The Synergy Effect of Internationalization and R&D Intensity on Firm Performance in Korea: A Perspective Based on Knowledge- Based Theory,JOURNAL OF KOREA TRADE,,Y,ip_perf_match
S1987,001352786000008,"Marin, Raquel; Santos-Arteaga, Francisco J.; Tavana, Madjid; Di Caprio, Debora",2024,Productivity Improvements Triggered by Robotization and Internationalization Processes: The Spanish Experience,ARTIFICIAL INTELLIGENCE AND BUSINESS TRANSFORMATION,,Y,ip_perf_match
S2069,001544446600001,"Werbik, Alexander; Nussbaum, Julien; Winter, Johannes",2024,Coming Home in the Age of Industry 4.0? The Effects of Offshoring and Backshoring on Manufacturing Companies' Success,SCI,,Y,ip_firm_match
S1226,000533126000001,"Barbosa, Natalia",2023,"Outward Foreign Direct Investment, Restructuring and Performance Upgrading: Firm-level Evidence from Portugal",GLOBAL BUSINESS REVIEW,,Y,ip_perf_match
S1327,000606315600001,"Lee, Youngwoo; Hemmert, Martin",2023,Performance implications of combining innovation and internationalization for Korean small- and medium-sized manufacturing firms: an exploration-exploitation perspective,ASIAN BUSINESS & MANAGEMENT,,Y,ip_perf_match
S1384,000648000200001,"Mostafiz, Md Imtiaz; Sambasivan, Murali; Goh, See-Kwong; Ahmad, Paiman",2023,Configuring foreign market knowledge and opportunity recognition capabilities to predict the performance of export-manufacturing firms,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,Y,ip_perf_match
S1413,000669948400001,"Porto, Rafael Barreiros; Gomes Akitaya, Paula Borges; Oliveira, Denise Santos",2023,Country of brand origin positioning and financial performance: effects on internationalized companies from an emerging market,INTERNATIONAL JOURNAL OF EMERGING MARKETS,,Y,ip_perf_match
S1421,000678042100001,"Rahman, Mahfuzur; Hack-Polay, Dieu; Shafique, Sujana; Igwe, Paul Agu",2023,Dynamic capability of the firm: analysis of the impact of internationalisation on SME performance in an emerging economy,INTERNATIONAL JOURNAL OF EMERGING MARKETS,,Y,ip_perf_match
S1505,000746200700001,"Jafari, Yaghoob; Koppenberg, Maximilian; Hirsch, Stefan; Heckelei, Thomas",2023,Markups and export behavior: Firm-level evidence from the French food processing industry,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,,Y,ip_firm_match
S1522,000763836900001,"Hunt, Richard A.; Hayward, Mathew L. A.; Song, Yue; Townsend, David M.; Stallkamp, Maximilian",2023,Getting a Foot in the Door: Trade Credit Strategies and the Pursuit of Entrepreneurial Internationalisation,INTERNATIONAL SMALL BUSINESS JOURNAL-RESEARCHING ENTREPRENEURSHIP,,Y,ip_firm_match
S1527,000766999800002,"Pan, Lipeng; Fu, Xiao; Li, Yongqing",2023,SME participation in cross-border e-commerce as an entry mode to foreign markets: A driver of innovation or not?,ELECTRONIC COMMERCE RESEARCH,,Y,ip_firm_match
S1528,000770263100001,"Parakkal, Raju; Johnson, Joseph; Bartz-Marvez, Sherry",2023,The drivers of successful regional expansion: evidence from multinational corporations in Latin America during 1990-2005,TRANSNATIONAL CORPORATIONS REVIEW,,Y,ip_firm_match
S1532,000772385300001,"Pastelakos, Evangelos; Theodoraki, Christina; Catanzaro, Alexis",2023,The role of innovation and internationalization support in small- and medium-sized enterprises' export performance,EUROPEAN MANAGEMENT REVIEW,,Y,ip_perf_match
S1536,000775904900001,"Dayan, Mumin; Leung, Frank Yat Cheong; Ozer, Muammer",2023,Role of imported raw materials in the performance of inward foreign direct investments in Ethiopia,INTERNATIONAL JOURNAL OF EMERGING MARKETS,,Y,ip_perf_match
S1569,000806423600001,"Miocevic, Dario; Gnizy, Itzhak; Cadogan, John W.",2023,When does export customer responsiveness strategy contribute to export market competitive advantage?,INTERNATIONAL MARKETING REVIEW,,Y,ip_firm_match
S1570,000807098300001,"Mishra, Divya; Mital, Amita; Srivastava, Samir K.",2023,Role of international strategic alliances in internationalization of business group affiliated firms-A system dynamics approach,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,,Y,ip_firm_match
S1590,000820680900001,"Camino-Mogro, Segundo; Ordenana-Rodriguez, Xavier; Vera-Gilces, Paul",2023,Learning-by-exporting vs. self-selection in Ecuadorian manufacturing firms: Evidence from different industry classifications,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,,Y,ip_firm_match
S1597,000822859300001,"Wu, Renhong; Kim, Minho",2023,Does internationalization matter for corporate social performance of Chinese firms?,JOURNAL OF CORPORATE ACCOUNTING AND FINANCE,,Y,ip_perf_match
S1600,000827532500001,"Forgione, Antonio Fabio; Migliardo, Carlo",2023,The inefficiency of exporting SMEs: Evidence from manufacturing industry,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,,Y,ip_firm_match
S1608,000837984900001,"Rienda, Laura; Ruiz-Fernandez, Lorena; Poveda-Pareja, Esther; Andreu-Guerrero, Rosario",2023,CSR drivers of fashion SMEs and performance: the role of internationalization,JOURNAL OF FASHION MARKETING AND MANAGEMENT,,Y,ip_perf_match
S1622,000852568700011,"Wang, Ge; Du, Qi'ang; Li, Xiaodong; Deng, Xiaopeng; Niu, Yanliang",2023,From ambiguity to transparency: influence of environmental information disclosure on financial performance in the context of internationalization,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,,Y,ip_perf_match
S1624,000857812900001,"Lin, Xi; He, Ling-Yun",2023,The More the Merrier? Evidence from Firm-Level Exports and Environmental Performance in China,ENVIRONMENTAL & RESOURCE ECONOMICS,,Y,ip_perf_match
S1629,000861970700001,"Goldar, Bishwanath; Goldar, Amrita",2023,Impact of export intensity on energy intensity in manufacturing plants: Evidence from India,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,,Y,ip_firm_match
S1634,000864371500001,"Baum, Matthias; Sui, Sui; Malhotra, Shavin",2023,A vicarious learning perspective on the relationship between home-peer performance and export intensity among SMEs,INTERNATIONAL MARKETING REVIEW,,Y,ip_perf_match
S1650,000878479700003,"Cha, Hongryol; Kotabe, Masaaki; Wu, Jie",2023,Reshaping Internationalization Strategy and Control for Global E-Commerce and Digital Transactions: A Hayekian Perspective,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_firm_match
S1652,000883092500001,"Luu, Tien Dung; Trinh, Lan Anh; Nguyen, Thanh Phuong Binh; Ngo, Ngoc Linh Chi; Le, Nguyen Phuong Nhi; Vu, Nhat Vi",2023,Degree of internationalisation and firm performance: the flattening role of organisational slack resources,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,,Y,ip_perf_match
S1676,000905270600001,"Soussane, Jihad Ait; Mansouri, Dalal; Mansouri, Zahra",2023,Impact of the divestment of Spanish FDI on economic growth of Morocco: an econometric analysis of 13 country-of-origin,JOURNAL OF CHINESE ECONOMIC AND FOREIGN TRADE STUDIES,,Y,ip_perf_match
S1688,000921998200001,"Masso, Jaan; Vahter, Priit",2023,Joining and exiting the value chain of foreign multinationals and performance of their local suppliers: evidence from interfirm transaction data,INDUSTRIAL AND CORPORATE CHANGE,,Y,ip_perf_match
S1690,000923702400001,"Adams, Kweku; Attah-Boakye, Rexford; Yu, Honglan; Chu, Irene; Ishaque, Maria",2023,Competence and enterprise of management as drivers of early foreign listing of medium-sized emerging market multinationals (EMNEs) from Africa,JOURNAL OF BUSINESS RESEARCH,,Y,ip_firm_match
S1692,000924576700001,"Sadeghi, Arash; Aliasghar, Omid; Bouguerra, Abderaouf",2023,Unpacking the relationship between post-entry speed of internationalization and export performance of SMEs: A capability-building perspective,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_perf_match
S1697,000929586200001,"Mendes, Telma; Silva, Carina; Braga, Alexandra",2023,"Dancing with Giants: A Unified Framework for Cooperation Networks, Speed of Internationalisation, and Performance",SUSTAINABILITY,,Y,ip_perf_match
S1698,000931295000003,"Ashourizadeh, Shayegheh; Saeedikiya, Mehrzad",2023,Immigrant and native's export benefiting from business collaborations: a global study,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_firm_match
S1714,000958939000001,"Pedersen, Torben; Tallman, Stephen",2023,Global strategy collections: Multinationality and performance,GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S1717,000960951800001,"Yasin, Mohammad Zeqi; Esquivias, Miguel Angel",2023,Spillover effects of foreign direct investment on manufacturing exports and imports in Indonesia,STUDIES IN ECONOMICS AND FINANCE,,Y,ip_firm_match
S1719,000966645000009,"Kang, Che-Yung; Kim, Min-Ho",2023,Born Global Strategies and the Corporate Performance of Korean Firms,JOURNAL OF KOREA TRADE,,Y,ip_perf_match
S1727,000970467200001,"Wang, Mengzhen; Ding, Xingong; Choi, Baekryul",2023,FDI or International-Trade-Driven Green Growth of 24 Korean Manufacturing Industries? Evidence from Heterogeneous Panel Based on Non-Causality Test,SUSTAINABILITY,,Y,ip_perf_match
S1736,000986317100001,"Goldar, Bishwanath",2023,"ICT Investment, Adoption of ISO 14000 Certification, and Export Performance in Indian Manufacturing Plants",JOURNAL OF QUANTITATIVE ECONOMICS,,Y,ip_perf_match
S1738,000981680400001,"Heriqbaldi, Unggul; Jayadi, Achmad; Erlando, Angga; Samudro, Bhimo Rizky; Widodo, Wahyu; Esquivias, Miguel Angel",2023,"Survey data on organizational resources and capabilities, export marketing strategy, export competitiveness, and firm performance in exporting firms in Indonesia",DATA IN BRIEF,,Y,ip_perf_match
S1743,001002111500001,"Likitwongkajon, Napaporn; Vithessonthi, Chaiporn",2023,Internationalization and firm performance,GLOBAL FINANCE JOURNAL,,Y,ip_perf_match
S1746,001003380100001,"Aggarwal, Anshul; Sharma, Chandan",2023,"Internationalisation, employment generation and wage premia: evidence from Indian manufacturing firms",MANAGERIAL AND DECISION ECONOMICS,,Y,ip_firm_match
S1751,001013795800001,"Venugopal, Ajith; Al-Shammari, Marwan; Thotapalli, Prasad M. V.; Fuad, Mohammad",2023,Liabilities of origin and its influence on firm's corporate social performance? A study of emerging market multinational corporations,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S1753,001012515200001,"Bhandari, Krishna Raj; Zamborsky, Peter; Ranta, Mikko; Salo, Jari",2023,"Digitalization, internationalization, and firm performance: A resource-orchestration perspective on new OLI advantages",INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S1754,001017710500001,"Heriqbaldi, Unggul; Esquivias, Miguel Angel; Samudro, Bhimo Rizky; Widodo, Wahyu",2023,Do National Export Promotion Programs in Indonesia support export competitiveness?,HELIYON,,Y,ip_perf_match
