economy,year,lp_z,fsts,fsts_c,fsts_c2,fdi10,ln_age,tci_z,dai
PapuaNewGuinea,2015,0.6668519577581252,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.4339871406555176,-0.5058389228529334,0.0
PapuaNewGuinea,2015,0.36936410245339035,0.0,-0.05373103448275862,0.002887024066587396,1.0,4.127134323120117,-0.5058389228529334,1.0
PapuaNewGuinea,2015,-1.0233623772315956,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.8712010383605957,-0.5058389228529334,0.0
PapuaNewGuinea,2015,-1.4018337885358598,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.367295742034912,-0.5058389228529334,0.0
PapuaNewGuinea,2015,0.9782651141411853,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.8501477241516113,-0.5058389228529334,1.0
PapuaNewGuinea,2015,1.4991646176131237,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.7135720252990723,1.9455343186651286,1.0
PapuaNewGuinea,2015,0.8068747233306391,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.8712010383605957,1.9455343186651286,0.0
PapuaNewGuinea,2015,0.3366659175498175,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.9889841079711914,-0.5058389228529334,0.0
PapuaNewGuinea,2015,-0.20108683575779987,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.1972246170043945,-0.5058389228529334,0.0
PapuaNewGuinea,2015,-0.06975648073964433,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.25809645652771,-0.5058389228529334,1.0
PapuaNewGuinea,2015,-0.6342216264707609,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.6390573978424072,-0.5058389228529334,1.0
PapuaNewGuinea,2015,-0.39590298194375384,0.1,0.046268965517241384,0.0021408171700356723,1.0,2.7725887298583984,1.9455343186651286,0.0
PapuaNewGuinea,2015,0.8168021442331567,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.1354942321777344,-0.5058389228529334,0.0
PapuaNewGuinea,2015,0.788145194395078,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.079441547393799,1.9455343186651286,1.0
PapuaNewGuinea,2015,-0.647456858635992,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.5649492740631104,-0.5058389228529334,0.0
PapuaNewGuinea,2015,1.3335528367608842,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.397895336151123,-0.5058389228529334,1.0
PapuaNewGuinea,2015,-0.5923884851585777,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.6390573978424072,-0.5058389228529334,0.0
PapuaNewGuinea,2015,0.637407520600056,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.1354942321777344,1.9455343186651286,1.0
PapuaNewGuinea,2015,0.06701637091476867,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.6888794898986816,-0.5058389228529334,0.0
PapuaNewGuinea,2015,0.8252258519394856,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.5649492740631104,-0.5058389228529334,1.0
PapuaNewGuinea,2015,1.5590419427997888,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.828641414642334,1.9455343186651286,1.0
PapuaNewGuinea,2015,2.3901008412809404,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.890371799468994,-0.5058389228529334,1.0
PapuaNewGuinea,2015,-0.7015284697347443,0.0,-0.05373103448275862,0.002887024066587396,1.0,4.127134323120117,-0.5058389228529334,0.0
PapuaNewGuinea,2024,0.9128668753120538,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.9512437185814275,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.15263137613796662,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.713572066704308,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-0.37946236236616115,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.9318256327243257,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.5941670494498866,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.9889840465642745,0.582183628354593,1.0
PapuaNewGuinea,2024,0.2251742326871087,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.6375861597263857,2.0031063823047863,1.0
PapuaNewGuinea,2024,-0.12142933630011696,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.6375861597263857,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.4123337158432522,0.0,-0.05373103448275862,0.002887024066587396,0.0,4.007333185232471,0.582183628354593,1.0
PapuaNewGuinea,2024,0.0763947931750742,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.044522437723423,0.582183628354593,1.0
PapuaNewGuinea,2024,1.1807799186172925,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.970291913552122,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.09148089023481115,0.05,-0.003731034482758619,1.3920618311533876e-05,1.0,3.4657359027997265,0.582183628354593,1.0
PapuaNewGuinea,2024,1.021517919522908,0.25,0.19626896551724138,0.038521506825208086,0.0,3.9512437185814275,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.9369459202245226,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.5553480614894135,2.0031063823047863,1.0
PapuaNewGuinea,2024,-0.9428669924993704,0.0,-0.05373103448275862,0.002887024066587396,0.0,0.6931471805599453,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.6991185107475737,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.302585092994046,-0.8387391255956002,0.0
PapuaNewGuinea,2024,0.47517063341966764,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.5553480614894135,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.6526360054177808,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.995732273553991,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.7787423339008541,0.2,0.1462689655172414,0.021394610273483952,1.0,2.302585092994046,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.1391600727916314,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.4011973816621555,0.582183628354593,1.0
PapuaNewGuinea,2024,0.5216531387494606,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.302585092994046,2.0031063823047863,1.0
PapuaNewGuinea,2024,-1.1196294327141372,0.3,0.24626896551724137,0.06064840337693222,0.0,4.290459441148391,0.582183628354593,1.0
PapuaNewGuinea,2024,0.1283756369267688,0.0,-0.05373103448275862,0.002887024066587396,0.0,4.3694478524670215,2.0031063823047863,1.0
PapuaNewGuinea,2024,-0.1391600727916314,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.9444389791664403,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.6143726660389819,0.3,0.24626896551724137,0.06064840337693222,0.0,3.4965075614664802,0.582183628354593,1.0
PapuaNewGuinea,2024,0.08753106493019525,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.4657359027997265,0.582183628354593,0.0
PapuaNewGuinea,2024,2.938848485849715,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.4011973816621555,0.582183628354593,1.0
PapuaNewGuinea,2024,0.7814054395289238,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.4657359027997265,0.582183628354593,1.0
PapuaNewGuinea,2024,0.9441197343727995,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.6635616461296463,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.21036640360737952,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.7612001156935624,0.582183628354593,1.0
PapuaNewGuinea,2024,-2.2039545916812853,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.1972245773362196,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-1.3928030757657568,0.05,-0.003731034482758619,1.3920618311533876e-05,0.0,1.791759469228055,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.45881622117304394,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.1780538303479458,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-0.2291240579917246,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.295836866004329,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-0.2498558199427329,0.0,-0.05373103448275862,0.002887024066587396,1.0,0.6931471805599453,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.9986774575666153,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.8918202981106265,0.582183628354593,0.0
PapuaNewGuinea,2024,0.23786936930463176,0.0,-0.05373103448275862,0.002887024066587396,0.0,4.189654742026425,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.3084779167986086,0.0,-0.05373103448275862,0.002887024066587396,1.0,1.3862943611198906,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.6237090342081244,0.01,-0.04373103448275862,0.0019124033769322235,1.0,3.970291913552122,0.582183628354593,1.0
PapuaNewGuinea,2024,0.008177206123312462,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.8903717578961645,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.4002337932924325,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.1972245773362196,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-1.3687387640602333,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.5553480614894135,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.9258096484694003,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.7612001156935624,2.0031063823047863,1.0
PapuaNewGuinea,2024,1.1511244619463363,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.4849066497880004,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.5022977010433454,0.01,-0.04373103448275862,0.0019124033769322235,0.0,1.9459101490553132,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.8835419638601484,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.295836866004329,0.582183628354593,1.0
PapuaNewGuinea,2024,2.916994594405586,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.044522437723423,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.1511244619463363,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.70805020110221,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.5001429938591356,0.0,-0.05373103448275862,0.002887024066587396,0.0,4.02535169073515,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.4123337158432522,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.7048627966009882,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.828641396489095,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.37946236236616115,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.3978952727983707,2.0031063823047863,1.0
PapuaNewGuinea,2024,-0.5431422730399178,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.995732273553991,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.8029743097922173,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.044522437723423,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-1.7369611643849288,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.8903717578961645,0.582183628354593,1.0
PapuaNewGuinea,2024,0.26237130954239135,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.970291913552122,0.582183628354593,1.0
PapuaNewGuinea,2024,0.7483442764712884,0.0,-0.05373103448275862,0.002887024066587396,1.0,4.060443010546419,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.3084779167986086,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.1354942159291497,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.3449045772158089,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.302585092994046,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.9258096484694003,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.995732273553991,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.3088538148721843,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.5553480614894135,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.18564257812142435,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.367295829986474,0.582183628354593,1.0
PapuaNewGuinea,2024,0.8986825808457237,0.2,0.1462689655172414,0.021394610273483952,1.0,3.367295829986474,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.15851551049774779,0.0,-0.05373103448275862,0.002887024066587396,0.0,4.343805421853684,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.0925023650904606,0.03,-0.023731034482758623,0.0005631619976218788,1.0,4.61512051684126,2.0031063823047863,1.0
PapuaNewGuinea,2024,-0.26199541146881566,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.295836866004329,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.775471344094965,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.18564257812142435,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-0.45881622117304394,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.4849066497880004,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.45881622117304394,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.4849066497880004,0.582183628354593,1.0
PapuaNewGuinea,2024,-1.2282804769249913,0.5,0.4462689655172414,0.19915598958382877,0.0,3.044522437723423,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.08951554089130317,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.6888794541139363,0.582183628354593,1.0
PapuaNewGuinea,2024,2.1768275240576087,0.0,-0.05373103448275862,0.002887024066587396,1.0,4.0943445622221,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-1.2163368453168915,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.3978952727983707,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.5820274579238038,0.0,-0.05373103448275862,0.002887024066587396,,2.3978952727983707,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.18564257812142435,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.258096538021482,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-2.0811192530041023,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.3978952727983707,-0.8387391255956002,0.0
PapuaNewGuinea,2024,0.2710647088912059,0.3,0.24626896551724137,0.06064840337693222,1.0,3.4965075614664802,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.002683752610481703,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.0794415416798357,2.0031063823047863,1.0
PapuaNewGuinea,2024,0.9790338182236374,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.912023005428146,-0.8387391255956002,1.0
PapuaNewGuinea,2024,1.1552200921984992,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.3978952727983707,2.0031063823047863,1.0
PapuaNewGuinea,2024,-1.0157736336694936,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.1354942159291497,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-2.211487526712214,0.2,0.1462689655172414,0.021394610273483952,0.0,2.3978952727983707,0.582183628354593,1.0
PapuaNewGuinea,2024,0.054659711453104214,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.302585092994046,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.47587356520301405,0.1,0.046268965517241384,0.0021408171700356723,1.0,3.6635616461296463,0.582183628354593,1.0
PapuaNewGuinea,2024,0.5216531387494606,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.1354942159291497,-0.8387391255956002,1.0
PapuaNewGuinea,2024,0.281350849174932,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.0794415416798357,0.582183628354593,1.0
PapuaNewGuinea,2024,0.008177206123312462,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.258096538021482,0.582183628354593,1.0
PapuaNewGuinea,2024,1.728813636393794,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.7376696182833684,2.0031063823047863,1.0
PapuaNewGuinea,2024,0.3523352947424846,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.9512437185814275,0.582183628354593,1.0
PapuaNewGuinea,2024,-0.6526360054177808,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.2188758248682006,-0.8387391255956002,1.0
PapuaNewGuinea,2024,-0.775471344094965,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.295836866004329,-0.8387391255956002,0.0
PapuaNewGuinea,2024,-1.0296654475140439,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,0.582183628354593,1.0
Samoa,2009,0.03616627008255707,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.70805020110221,-0.6717718963228854,0.0
Samoa,2009,-0.3791331271663438,0.2,0.1462689655172414,0.021394610273483952,0.0,1.9459101490553132,-0.6717718963228854,1.0
Samoa,2009,0.14455230110303333,1.0,0.9462689655172414,0.8954249551010701,1.0,2.995732273553991,1.4735641596760065,1.0
Samoa,2009,0.7166605980716044,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.0794415416798357,1.4735641596760065,0.0
Samoa,2009,-1.272438164169752,0.3,0.24626896551724137,0.06064840337693222,0.0,3.8066624897703196,-0.6717718963228854,0.0
Samoa,2009,-0.3791331271663438,0.2,0.1462689655172414,0.021394610273483952,0.0,2.833213344056216,-0.6717718963228854,0.0
Samoa,2009,0.4596802866361446,0.05,-0.003731034482758619,1.3920618311533876e-05,0.0,3.1354942159291497,-0.6717718963228854,0.0
Samoa,2009,-0.1473809958248912,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.5263605246161616,-0.6717718963228854,0.0
Samoa,2009,3.7064970450550376,1.0,0.9462689655172414,0.8954249551010701,1.0,2.70805020110221,1.4735641596760065,1.0
Samoa,2009,-0.893705689771287,0.1,0.046268965517241384,0.0021408171700356723,0.0,1.791759469228055,1.4735641596760065,0.0
Samoa,2009,-0.594399885201872,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.70805020110221,-0.6717718963228854,0.0
Samoa,2009,-0.05020884034088619,0.0,-0.05373103448275862,0.002887024066587396,1.0,1.3862943611198906,-0.6717718963228854,0.0
Samoa,2009,-1.4035948167483177,0.2,0.1462689655172414,0.021394610273483952,1.0,3.713572066704308,-0.6717718963228854,0.0
Samoa,2009,-0.1408136865924559,0.2,0.1462689655172414,0.021394610273483952,0.0,4.04305126783455,-0.6717718963228854,0.0
Samoa,2009,-0.786542901775966,0.0,-0.05373103448275862,0.002887024066587396,1.0,1.9459101490553132,-0.6717718963228854,0.0
Samoa,2009,0.12380008358132603,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.7612001156935624,,0.0
Samoa,2009,1.1054095018196537,0.0,-0.05373103448275862,0.002887024066587396,1.0,1.9459101490553132,-0.6717718963228854,0.0
Samoa,2009,-1.9016094376095107,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.70805020110221,-0.6717718963228854,0.0
Samoa,2009,0.15943330002184433,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.6109179126442243,-0.6717718963228854,
Samoa,2009,-0.6553862491974002,0.3,0.24626896551724137,0.06064840337693222,1.0,2.4849066497880004,-0.6717718963228854,0.0
Samoa,2009,-0.9325805532733419,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.8903717578961645,-0.6717718963228854,0.0
Samoa,2009,-0.4410606732067562,0.25,0.19626896551724138,0.038521506825208086,0.0,2.3978952727983707,-0.6717718963228854,0.0
Samoa,2009,-0.6174525677402306,0.0,-0.05373103448275862,0.002887024066587396,0.0,,-0.6717718963228854,0.0
Samoa,2009,-0.8626342189934292,0.5,0.4462689655172414,0.19915598958382877,0.0,3.1354942159291497,1.4735641596760065,1.0
Samoa,2009,0.2690400335816895,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.1972245773362196,,0.0
Samoa,2009,0.6678511670030415,0.0,-0.05373103448275862,0.002887024066587396,1.0,3.6109179126442243,1.4735641596760065,0.0
Samoa,2009,-0.4437881401030225,0.97,0.9162689655172414,0.8395488171700356,0.0,3.091042453358316,-0.6717718963228854,1.0
Samoa,2009,0.9150401720525217,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.4849066497880004,-0.6717718963228854,0.0
Samoa,2009,0.4762382283798958,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.833213344056216,-0.6717718963228854,0.0
Samoa,2009,-0.32848062970746145,0.1,0.046268965517241384,0.0021408171700356723,1.0,2.0794415416798357,-0.6717718963228854,0.0
Samoa,2009,-1.9302867378206676,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.5263605246161616,1.4735641596760065,0.0
Samoa,2009,0.15943330002184433,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.0986122886681098,-0.6717718963228854,0.0
Samoa,2009,1.01595601354925,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.3862943611198906,1.4735641596760065,1.0
Samoa,2009,-0.3551392625830999,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.0986122886681098,1.4735641596760065,1.0
Samoa,2009,3.681024802055953,0.0,-0.05373103448275862,0.002887024066587396,0.0,,1.4735641596760065,0.0
Samoa,2009,-0.009657034013891093,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.8066624897703196,-0.6717718963228854,1.0
Samoa,2009,0.371031409116221,0.2,0.1462689655172414,0.021394610273483952,1.0,3.295836866004329,1.4735641596760065,1.0
Samoa,2009,-0.4527000250640306,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.9459101490553132,-0.6717718963228854,0.0
Samoa,2009,-0.6910194656379185,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.8903717578961645,-0.6717718963228854,0.0
Samoa,2009,-1.9400191713391461,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.8903717578961645,-0.6717718963228854,0.0
Samoa,2009,0.9982467138243316,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,-0.6717718963228854,0.0
Samoa,2009,-0.2479764745877779,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.995732273553991,-0.6717718963228854,1.0
Samoa,2009,-0.19912418699386114,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.4339872044851463,-0.6717718963228854,0.0
Samoa,2009,-0.30990402062819133,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.6390573296152584,-0.6717718963228854,0.0
Samoa,2009,1.0361803952815023,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.6109179126442243,-0.6717718963228854,0.0
Samoa,2009,-0.11681982200921309,0.6,0.5462689655172414,0.298409782687277,1.0,3.6888794541139363,-0.6717718963228854,0.0
Samoa,2009,-0.9556332358117005,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.6390573296152584,1.4735641596760065,1.0
Samoa,2009,-0.038334334225048415,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.4011973816621555,,1.0
Samoa,2009,-0.8095955843143245,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.4339872044851463,,1.0
Samoa,2009,-0.786542901775966,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.9459101490553132,,0.0
Samoa,2009,1.103200638503285,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.6094379124341003,1.4735641596760065,0.0
Samoa,2009,0.011718705699527246,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.1972245773362196,-0.6717718963228854,1.0
Samoa,2009,1.4261002097226725,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.0986122886681098,-0.6717718963228854,0.0
Samoa,2009,-0.8692417987244205,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.302585092994046,-0.6717718963228854,0.0
Samoa,2009,1.260669361007904,0.2,0.1462689655172414,0.021394610273483952,1.0,2.772588722239781,-0.6717718963228854,0.0
Samoa,2009,-0.05020884034088619,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.1354942159291497,-0.6717718963228854,0.0
Samoa,2009,0.8522090623269558,0.0,-0.05373103448275862,0.002887024066587396,1.0,2.0794415416798357,-0.6717718963228854,1.0
Samoa,2009,0.650953180088429,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.772588722239781,-0.6717718963228854,0.0
Samoa,2009,-0.786542901775966,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.367295829986474,,1.0
Samoa,2009,-0.45204731199146964,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.3978952727983707,-0.6717718963228854,0.0
Samoa,2009,1.4287091709723134,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.772588722239781,-0.6717718963228854,1.0
Samoa,2009,-0.27197033917102176,0.5,0.4462689655172414,0.19915598958382877,0.0,2.995732273553991,1.4735641596760065,1.0
Samoa,2009,-0.18604892854736446,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.833213344056216,,0.0
Samoa,2009,0.20194107508048662,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.044522437723423,-0.6717718963228854,0.0
Samoa,2009,-0.39779399802791576,0.0,-0.05373103448275862,0.002887024066587396,0.0,,-0.6717718963228854,0.0
Samoa,2009,-0.6128784741387578,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.6390573296152584,-0.6717718963228854,0.0
Samoa,2009,-0.41706680862351336,0.0,-0.05373103448275862,0.002887024066587396,0.0,1.0986122886681098,1.4735641596760065,0.0
Samoa,2009,0.26659608801716633,0.05,-0.003731034482758619,1.3920618311533876e-05,1.0,4.442651256490317,-0.6717718963228854,1.0
Samoa,2009,-0.45761861495050843,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.4849066497880004,-0.6717718963228854,0.0
Samoa,2009,2.158548491612786,0.1,0.046268965517241384,0.0021408171700356723,0.0,1.9459101490553132,-0.6717718963228854,1.0
Samoa,2009,-1.6013624509952096,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.70805020110221,-0.6717718963228854,0.0
Samoa,2009,-0.12593268767364593,0.35,0.29626896551724136,0.08777529992865635,0.0,3.4011973816621555,1.4735641596760065,0.0
Samoa,2009,0.5668430746314665,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.70805020110221,-0.6717718963228854,1.0
Samoa,2009,0.04148547436244167,0.4,0.3462689655172414,0.11990219648038052,1.0,2.9444389791664403,-0.6717718963228854,1.0
Samoa,2009,0.5908369392147105,0.45,0.3962689655172414,0.15702909303210463,1.0,2.302585092994046,1.4735641596760065,1.0
Samoa,2009,0.2549567361598919,0.05,-0.003731034482758619,1.3920618311533876e-05,0.0,3.1780538303479458,1.4735641596760065,1.0
Samoa,2009,0.44479928771733357,0.0,-0.05373103448275862,0.002887024066587396,0.0,2.772588722239781,-0.6717718963228854,1.0
Samoa,2023,0.8784567496515161,0.71,0.6562689655172413,0.4306889551010701,1.0,3.4339872044851463,1.8364452191430074,1.0
Samoa,2023,0.637459355201549,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.1354942159291497,-0.4338059572778758,1.0
Samoa,2023,-0.3408707841259352,0.0,-0.05373103448275862,0.002887024066587396,0.0,3.7376696182833684,-0.4338059572778758,0.0
Samoa,2023,0.438199191221363,0.35,0.29626896551724136,0.08777529992865635,0.0,4.2626798770413155,4.10669639556389,0.0
Samoa,2023,0.4129147643954742,0.03,-0.023731034482758623,0.0005631619976218788,0.0,3.4011973816621555,1.8364452191430074,1.0
Samoa,2023,2.8393106425075962,0.07,0.016268965517241385,0.00026467923900118926,1.0,3.828641396489095,1.8364452191430074,1.0
Samoa,2023,0.47531344517803853,0.15,0.09626896551724137,0.009267713721759809,0.0,5.220355825078324,-0.4338059572778758,0.0
Samoa,2023,0.34483597555091205,0.2,0.1462689655172414,0.021394610273483952,0.0,3.258096538021482,1.8364452191430074,1.0
Samoa,2023,1.245829799535993,0.08,0.02626896551724138,0.0006900585493460167,0.0,3.9318256327243257,-0.4338059572778758,1.0
Samoa,2023,-0.17388116370110882,0.05,-0.003731034482758619,1.3920618311533876e-05,0.0,3.258096538021482,-0.4338059572778758,1.0
